Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3_SecondBlocks" I=17 J=68 F=POINT
 -20.0000	  17.0000	   8.0000	  -0.4348	   0.3696	   0.1739	   0.0942	  -0.0222	   0.0960	   0.0157	  -0.0037	   0.0746	   0.0963	   0.0111	  -0.0021	   0.2933	  -0.4098	  -0.2910	  18.9674	   7.9612	   0.0160	
 -17.5000	  17.0000	   8.0000	  -0.3804	   0.3696	   0.1739	   0.1221	  -0.0097	   0.1226	   0.0203	  -0.0016	   0.0768	   0.0898	   0.0105	  -0.0020	   0.2847	   0.1352	  -0.2129	  11.4805	   6.0749	   0.0204	
 -15.0000	  17.0000	   8.0000	  -0.3261	   0.3696	   0.1739	   0.1472	  -0.0128	   0.1479	   0.0245	  -0.0021	   0.0789	   0.0820	   0.0097	  -0.0019	   0.2924	  -0.2340	  -0.1984	   7.1891	   3.8305	   0.0246	
 -12.5000	  17.0000	   8.0000	  -0.2717	   0.3696	   0.1739	   0.1662	  -0.0346	   0.1700	   0.0277	  -0.0058	   0.0817	   0.0780	   0.0096	  -0.0019	   0.3012	  -0.4527	  -0.1804	   4.8477	   3.8640	   0.0283	
 -10.0000	  17.0000	   8.0000	  -0.2174	   0.3696	   0.1739	   0.1847	  -0.0638	   0.1954	   0.0308	  -0.0106	   0.0847	   0.0745	   0.0095	  -0.0019	   0.3028	  -0.4888	  -0.1782	   5.0282	   3.9813	   0.0326	
  -7.5000	  17.0000	   8.0000	  -0.1630	   0.3696	   0.1739	   0.1971	  -0.0944	   0.2185	   0.0328	  -0.0157	   0.0863	   0.0705	   0.0093	  -0.0018	   0.2950	  -0.5552	  -0.2143	   5.0123	   4.4113	   0.0364	
  -5.0000	  17.0000	   8.0000	  -0.1087	   0.3696	   0.1739	   0.1999	  -0.1309	   0.2387	   0.0333	  -0.0218	   0.0867	   0.0661	   0.0089	  -0.0016	   0.2856	  -0.6030	  -0.1429	   5.1468	   4.3455	   0.0398	
  -2.5000	  17.0000	   8.0000	  -0.0543	   0.3696	   0.1739	   0.1917	  -0.1725	   0.2575	   0.0319	  -0.0288	   0.0869	   0.0619	   0.0085	  -0.0015	   0.2701	  -0.6376	  -0.1780	   5.2918	   4.3186	   0.0429	
   0.0000	  17.0000	   8.0000	   0.0000	   0.3696	   0.1739	   0.1716	  -0.2135	   0.2737	   0.0286	  -0.0356	   0.0874	   0.0581	   0.0083	  -0.0013	   0.2637	  -0.7034	  -0.2069	   5.0616	   4.8006	   0.0456	
   2.5000	  17.0000	   8.0000	   0.0543	   0.3696	   0.1739	   0.1372	  -0.2465	   0.2822	   0.0229	  -0.0411	   0.0887	   0.0553	   0.0082	  -0.0013	   0.2709	  -0.6753	  -0.0431	   4.8042	   5.0622	   0.0470	
   5.0000	  17.0000	   8.0000	   0.1087	   0.3696	   0.1739	   0.0758	  -0.2590	   0.2710	   0.0126	  -0.0432	   0.0892	   0.0531	   0.0081	  -0.0015	   0.3093	  -0.5320	   0.1817	   4.2769	   4.9513	   0.0452	
   7.5000	  17.0000	   8.0000	   0.1630	   0.3696	   0.1739	  -0.0070	  -0.2489	   0.2518	  -0.0012	  -0.0415	   0.0874	   0.0532	   0.0079	  -0.0017	   0.3660	  -0.3435	   0.1455	   3.7050	   4.9597	   0.0420	
  10.0000	  17.0000	   8.0000	   0.2174	   0.3696	   0.1739	  -0.0837	  -0.2512	   0.2666	  -0.0140	  -0.0419	   0.0841	   0.0531	   0.0074	  -0.0017	   0.3731	  -0.1852	   0.2604	   3.7178	   5.0786	   0.0444	
  12.5000	  17.0000	   8.0000	   0.2717	   0.3696	   0.1739	  -0.1490	  -0.2769	   0.3155	  -0.0248	  -0.0462	   0.0783	   0.0504	   0.0065	  -0.0013	   0.3364	  -0.1214	   0.3997	   3.9746	   5.2552	   0.0526	
  15.0000	  17.0000	   8.0000	   0.3261	   0.3696	   0.1739	  -0.2018	  -0.3037	   0.3652	  -0.0336	  -0.0506	   0.0703	   0.0483	   0.0055	  -0.0011	   0.3069	  -0.1430	   0.6343	   4.3774	   6.1422	   0.0609	
  17.5000	  17.0000	   8.0000	   0.3804	   0.3696	   0.1739	  -0.2374	  -0.3099	   0.3918	  -0.0396	  -0.0517	   0.0633	   0.0473	   0.0047	  -0.0009	   0.3137	  -0.2770	   0.7924	   5.0737	   6.6229	   0.0653	
  20.0000	  17.0000	   8.0000	   0.4348	   0.3696	   0.1739	  -0.2572	  -0.2950	   0.3956	  -0.0429	  -0.0492	   0.0588	   0.0461	   0.0042	  -0.0008	   0.3079	  -0.5174	   0.9203	   5.5862	   6.5459	   0.0659	
 -20.0000	  19.5000	   8.0000	  -0.4348	   0.4239	   0.1739	   0.1492	   0.0063	   0.1488	   0.0249	   0.0011	   0.0733	   0.1015	   0.0118	  -0.0015	   0.2027	   0.5448	   0.2449	  42.7707	  15.3062	   0.0248	
 -17.5000	  19.5000	   8.0000	  -0.3804	   0.4239	   0.1739	   0.1796	   0.0143	   0.1802	   0.0299	   0.0024	   0.0735	   0.0949	   0.0108	  -0.0017	   0.2514	   0.7613	  -0.1286	  16.9746	   6.5155	   0.0300	
 -15.0000	  19.5000	   8.0000	  -0.3261	   0.4239	   0.1739	   0.2109	   0.0073	   0.2109	   0.0351	   0.0012	   0.0746	   0.0856	   0.0097	  -0.0019	   0.2964	   0.2118	  -0.3464	   7.1084	   3.9206	   0.0352	
 -12.5000	  19.5000	   8.0000	  -0.2717	   0.4239	   0.1739	   0.2368	  -0.0155	   0.2373	   0.0395	  -0.0026	   0.0768	   0.0795	   0.0092	  -0.0018	   0.2958	  -0.2796	  -0.3652	   5.0025	   3.6514	   0.0396	
 -10.0000	  19.5000	   8.0000	  -0.2174	   0.4239	   0.1739	   0.2599	  -0.0461	   0.2640	   0.0433	  -0.0077	   0.0783	   0.0751	   0.0088	  -0.0017	   0.2878	  -0.2527	  -0.3134	   5.1121	   4.0031	   0.0440	
  -7.5000	  19.5000	   8.0000	  -0.1630	   0.4239	   0.1739	   0.2775	  -0.0766	   0.2878	   0.0462	  -0.0128	   0.0794	   0.0711	   0.0085	  -0.0015	   0.2595	  -0.2739	  -0.2982	   4.6751	   4.4391	   0.0480	
  -5.0000	  19.5000	   8.0000	  -0.1087	   0.4239	   0.1739	   0.2872	  -0.1143	   0.3092	   0.0479	  -0.0191	   0.0799	   0.0668	   0.0081	  -0.0012	   0.2317	  -0.3175	  -0.2029	   4.6374	   4.5584	   0.0515	
  -2.5000	  19.5000	   8.0000	  -0.0543	   0.4239	   0.1739	   0.2865	  -0.1573	   0.3269	   0.0478	  -0.0262	   0.0802	   0.0635	   0.0078	  -0.0010	   0.2062	  -0.2715	  -0.1063	   5.1850	   4.6155	   0.0545	
   0.0000	  19.5000	   8.0000	   0.0000	   0.4239	   0.1739	   0.2729	  -0.1943	   0.3350	   0.0455	  -0.0324	   0.0801	   0.0606	   0.0076	  -0.0010	   0.2080	  -0.3199	  -0.1532	   4.6760	   5.1134	   0.0558	
   2.5000	  19.5000	   8.0000	   0.0543	   0.4239	   0.1739	   0.2433	  -0.2219	   0.3290	   0.0405	  -0.0370	   0.0803	   0.0580	   0.0074	  -0.0011	   0.2266	  -0.3347	  -0.0488	   4.4133	   5.7628	   0.0548	
   5.0000	  19.5000	   8.0000	   0.1087	   0.4239	   0.1739	   0.1960	  -0.2344	   0.3047	   0.0327	  -0.0391	   0.0796	   0.0559	   0.0071	  -0.0011	   0.2428	  -0.2542	   0.1361	   4.1469	   6.0195	   0.0508	
   7.5000	  19.5000	   8.0000	   0.1630	   0.4239	   0.1739	   0.1408	  -0.2380	   0.2756	   0.0235	  -0.0397	   0.0775	   0.0552	   0.0068	  -0.0011	   0.2552	  -0.1577	   0.1364	   3.8228	   5.4536	   0.0459	
  10.0000	  19.5000	   8.0000	   0.2174	   0.4239	   0.1739	   0.0901	  -0.2558	   0.2708	   0.0150	  -0.0426	   0.0740	   0.0532	   0.0062	  -0.0009	   0.2295	  -0.0341	   0.3168	   3.6600	   5.2564	   0.0451	
  12.5000	  19.5000	   8.0000	   0.2717	   0.4239	   0.1739	   0.0436	  -0.2920	   0.2954	   0.0073	  -0.0487	   0.0685	   0.0496	   0.0054	  -0.0006	   0.1794	   0.1259	   0.4259	   3.8305	   5.5079	   0.0492	
  15.0000	  19.5000	   8.0000	   0.3261	   0.4239	   0.1739	   0.0024	  -0.3356	   0.3358	   0.0004	  -0.0559	   0.0602	   0.0471	   0.0044	  -0.0004	   0.1424	   0.3850	   0.5594	   4.6557	   6.0201	   0.0560	
  17.5000	  19.5000	   8.0000	   0.3804	   0.4239	   0.1739	  -0.0275	  -0.3650	   0.3656	  -0.0046	  -0.0608	   0.0500	   0.0468	   0.0035	  -0.0003	   0.1413	   0.5383	   0.7710	   5.4919	   7.2569	   0.0609	
  20.0000	  19.5000	   8.0000	   0.4348	   0.4239	   0.1739	  -0.0476	  -0.3683	   0.3728	  -0.0079	  -0.0614	   0.0419	   0.0465	   0.0029	  -0.0003	   0.1302	   0.4369	   0.7379	   5.7535	   5.1395	   0.0621	
 -20.0000	  22.0000	   8.0000	  -0.4348	   0.4783	   0.1739	   0.1929	   0.0343	   0.1958	   0.0322	   0.0057	   0.0722	   0.1051	   0.0122	  -0.0011	   0.1504	   1.9264	   0.2825	  74.5955	  19.7415	   0.0326	
 -17.5000	  22.0000	   8.0000	  -0.3804	   0.4783	   0.1739	   0.2280	   0.0363	   0.2310	   0.0380	   0.0060	   0.0736	   0.0982	   0.0113	  -0.0014	   0.1877	   1.5387	   0.2406	  56.1781	  13.3931	   0.0385	
 -15.0000	  22.0000	   8.0000	  -0.3261	   0.4783	   0.1739	   0.2696	   0.0243	   0.2706	   0.0449	   0.0040	   0.0750	   0.0876	   0.0100	  -0.0018	   0.2687	   1.0320	  -0.2261	  27.1834	   5.1753	   0.0451	
 -12.5000	  22.0000	   8.0000	  -0.2717	   0.4783	   0.1739	   0.3007	  -0.0002	   0.3007	   0.0501	  -0.0000	   0.0735	   0.0796	   0.0088	  -0.0016	   0.2757	   0.1382	  -0.4282	   4.8895	   4.3189	   0.0501	
 -10.0000	  22.0000	   8.0000	  -0.2174	   0.4783	   0.1739	   0.3263	  -0.0271	   0.3274	   0.0544	  -0.0045	   0.0750	   0.0743	   0.0084	  -0.0014	   0.2487	  -0.0432	  -0.4678	   5.8542	   4.4360	   0.0546	
  -7.5000	  22.0000	   8.0000	  -0.1630	   0.4783	   0.1739	   0.3455	  -0.0597	   0.3506	   0.0576	  -0.0099	   0.0757	   0.0697	   0.0079	  -0.0011	   0.2104	   0.0159	  -0.3639	   4.9132	   4.7010	   0.0584	
  -5.0000	  22.0000	   8.0000	  -0.1087	   0.4783	   0.1739	   0.3605	  -0.1000	   0.3741	   0.0601	  -0.0167	   0.0763	   0.0661	   0.0076	  -0.0008	   0.1590	   0.1175	  -0.2272	   5.0739	   4.8469	   0.0624	
  -2.5000	  22.0000	   8.0000	  -0.0543	   0.4783	   0.1739	   0.3620	  -0.1434	   0.3894	   0.0603	  -0.0239	   0.0759	   0.0629	   0.0073	  -0.0006	   0.1198	   0.1132	  -0.0848	   5.2974	   4.9375	   0.0649	
   0.0000	  22.0000	   8.0000	   0.0000	   0.4783	   0.1739	   0.3493	  -0.1790	   0.3925	   0.0582	  -0.0298	   0.0751	   0.0606	   0.0070	  -0.0006	   0.1275	  -0.0498	  -0.0295	   4.3311	   5.3857	   0.0654	
   2.5000	  22.0000	   8.0000	   0.0543	   0.4783	   0.1739	   0.3236	  -0.2046	   0.3828	   0.0539	  -0.0341	   0.0744	   0.0583	   0.0067	  -0.0007	   0.1527	  -0.1279	   0.0242	   4.2092	   6.3761	   0.0638	
   5.0000	  22.0000	   8.0000	   0.1087	   0.4783	   0.1739	   0.2900	  -0.2194	   0.3637	   0.0483	  -0.0366	   0.0728	   0.0561	   0.0063	  -0.0006	   0.1546	  -0.1080	   0.1935	   4.0165	   7.5822	   0.0606	
   7.5000	  22.0000	   8.0000	   0.1630	   0.4783	   0.1739	   0.2567	  -0.2368	   0.3491	   0.0428	  -0.0395	   0.0716	   0.0544	   0.0061	  -0.0006	   0.1469	   0.0028	   0.2928	   3.9181	   6.5907	   0.0582	
  10.0000	  22.0000	   8.0000	   0.2174	   0.4783	   0.1739	   0.2232	  -0.2652	   0.3464	   0.0372	  -0.0442	   0.0694	   0.0522	   0.0057	  -0.0004	   0.1106	   0.1262	   0.4656	   3.7783	   5.5810	   0.0577	
  12.5000	  22.0000	   8.0000	   0.2717	   0.4783	   0.1739	   0.1859	  -0.3099	   0.3612	   0.0310	  -0.0517	   0.0648	   0.0492	   0.0050	  -0.0002	   0.0614	   0.2750	   0.6044	   3.7788	   5.8468	   0.0602	
  15.0000	  22.0000	   8.0000	   0.3261	   0.4783	   0.1739	   0.1439	  -0.3622	   0.3895	   0.0240	  -0.0604	   0.0572	   0.0467	   0.0041	  -0.0001	   0.0276	   0.5512	   0.6326	   4.4416	   6.4149	   0.0649	
  17.5000	  22.0000	   8.0000	   0.3804	   0.4783	   0.1739	   0.0988	  -0.4052	   0.4168	   0.0165	  -0.0675	   0.0477	   0.0458	   0.0033	  -0.0000	   0.0133	   0.7464	   0.7180	   5.0500	   6.6061	   0.0695	
  20.0000	  22.0000	   8.0000	   0.4348	   0.4783	   0.1739	   0.0614	  -0.4243	   0.4288	   0.0102	  -0.0707	   0.0389	   0.0470	   0.0028	  -0.0000	   0.0121	   0.7950	   0.8392	   5.2682	   6.3724	   0.0715	
 -20.0000	  24.5000	   8.0000	  -0.4348	   0.5326	   0.1739	   0.2273	   0.0507	   0.2328	   0.0379	   0.0084	   0.0697	   0.1072	   0.0123	  -0.0012	   0.1619	   3.1971	   0.4503	  81.3817	  23.3770	   0.0388	
 -17.5000	  24.5000	   8.0000	  -0.3804	   0.5326	   0.1739	   0.2731	   0.0527	   0.2781	   0.0455	   0.0088	   0.0709	   0.0977	   0.0109	  -0.0013	   0.1943	   1.9563	  -0.2277	  36.9438	   7.6517	   0.0464	
 -15.0000	  24.5000	   8.0000	  -0.3261	   0.5326	   0.1739	   0.3204	   0.0380	   0.3227	   0.0534	   0.0063	   0.0705	   0.0886	   0.0096	  -0.0015	   0.2454	   0.7532	  -0.2868	  12.4793	   8.9212	   0.0538	
 -12.5000	  24.5000	   8.0000	  -0.2717	   0.5326	   0.1739	   0.3550	   0.0127	   0.3552	   0.0592	   0.0021	   0.0705	   0.0792	   0.0084	  -0.0013	   0.2384	   0.3475	  -0.4479	   4.7484	   6.5632	   0.0592	
 -10.0000	  24.5000	   8.0000	  -0.2174	   0.5326	   0.1739	   0.3813	  -0.0145	   0.3816	   0.0636	  -0.0024	   0.0724	   0.0719	   0.0078	  -0.0011	   0.2140	   0.2675	  -0.5441	   5.4245	   5.3932	   0.0636	
  -7.5000	  24.5000	   8.0000	  -0.1630	   0.5326	   0.1739	   0.3982	  -0.0504	   0.4014	   0.0664	  -0.0084	   0.0732	   0.0670	   0.0074	  -0.0008	   0.1653	   0.2409	  -0.4356	   4.9220	   6.2452	   0.0669	
  -5.0000	  24.5000	   8.0000	  -0.1087	   0.5326	   0.1739	   0.4095	  -0.0913	   0.4196	   0.0683	  -0.0152	   0.0733	   0.0627	   0.0070	  -0.0005	   0.1060	   0.2777	  -0.1044	   4.7754	   5.2815	   0.0699	
  -2.5000	  24.5000	   8.0000	  -0.0543	   0.5326	   0.1739	   0.4075	  -0.1303	   0.4279	   0.0679	  -0.0217	   0.0724	   0.0602	   0.0067	  -0.0003	   0.0622	   0.1911	   0.0611	   4.2856	   5.3728	   0.0713	
   0.0000	  24.5000	   8.0000	   0.0000	   0.5326	   0.1739	   0.3993	  -0.1644	   0.4318	   0.0666	  -0.0274	   0.0719	   0.0585	   0.0064	  -0.0002	   0.0405	   0.1772	   0.1364	   4.1077	   5.8210	   0.0720	
   2.5000	  24.5000	   8.0000	   0.0543	   0.5326	   0.1739	   0.3806	  -0.1872	   0.4241	   0.0634	  -0.0312	   0.0707	   0.0559	   0.0061	  -0.0002	   0.0524	   0.1289	   0.1756	   3.9793	   6.9255	   0.0707	
   5.0000	  24.5000	   8.0000	   0.1087	   0.5326	   0.1739	   0.3594	  -0.2039	   0.4132	   0.0599	  -0.0340	   0.0688	   0.0532	   0.0057	  -0.0002	   0.0663	   0.1224	   0.2887	   3.9653	   8.2099	   0.0689	
   7.5000	  24.5000	   8.0000	   0.1630	   0.5326	   0.1739	   0.3396	  -0.2284	   0.4092	   0.0566	  -0.0381	   0.0677	   0.0523	   0.0055	  -0.0002	   0.0614	   0.1570	   0.4623	   3.7456	   8.1249	   0.0682	
  10.0000	  24.5000	   8.0000	   0.2174	   0.5326	   0.1739	   0.3160	  -0.2635	   0.4114	   0.0527	  -0.0439	   0.0664	   0.0511	   0.0053	  -0.0001	   0.0314	   0.2514	   0.6375	   3.8642	   6.6657	   0.0686	
  12.5000	  24.5000	   8.0000	   0.2717	   0.5326	   0.1739	   0.2837	  -0.3130	   0.4225	   0.0473	  -0.0522	   0.0632	   0.0492	   0.0048	   0.0001	  -0.0176	   0.3573	   0.8434	   4.0481	   6.6487	   0.0704	
  15.0000	  24.5000	   8.0000	   0.3261	   0.5326	   0.1739	   0.2384	  -0.3687	   0.4390	   0.0397	  -0.0614	   0.0571	   0.0466	   0.0041	   0.0002	  -0.0590	   0.5106	   0.7836	   4.2875	   7.0891	   0.0732	
  17.5000	  24.5000	   8.0000	   0.3804	   0.5326	   0.1739	   0.1824	  -0.4168	   0.4550	   0.0304	  -0.0695	   0.0491	   0.0456	   0.0034	   0.0001	  -0.0482	   0.7469	   0.7814	   4.9851	   6.4811	   0.0758	
  20.0000	  24.5000	   8.0000	   0.4348	   0.5326	   0.1739	   0.1315	  -0.4473	   0.4664	   0.0219	  -0.0745	   0.0408	   0.0475	   0.0029	   0.0000	  -0.0066	   0.7533	   0.8135	   4.5573	   5.8299	   0.0777	
 -20.0000	  27.0000	   8.0000	  -0.4348	   0.5870	   0.1739	   0.2535	   0.0622	   0.2610	   0.0422	   0.0104	   0.0699	   0.1089	   0.0126	  -0.0004	   0.0549	   0.7616	  -0.4140	  54.9081	  23.7873	   0.0435	
 -17.5000	  27.0000	   8.0000	  -0.3804	   0.5870	   0.1739	   0.3039	   0.0641	   0.3106	   0.0506	   0.0107	   0.0700	   0.0984	   0.0109	  -0.0009	   0.1369	   1.5567	  -0.6126	  39.5700	  11.9152	   0.0518	
 -15.0000	  27.0000	   8.0000	  -0.3261	   0.5870	   0.1739	   0.3549	   0.0486	   0.3582	   0.0591	   0.0081	   0.0691	   0.0862	   0.0091	  -0.0012	   0.1919	   1.2200	  -0.3012	  15.0041	   8.3383	   0.0597	
 -12.5000	  27.0000	   8.0000	  -0.2717	   0.5870	   0.1739	   0.3928	   0.0262	   0.3936	   0.0655	   0.0044	   0.0682	   0.0756	   0.0078	  -0.0010	   0.1966	   0.6019	  -0.5895	   7.3660	   6.7962	   0.0656	
 -10.0000	  27.0000	   8.0000	  -0.2174	   0.5870	   0.1739	   0.4201	  -0.0038	   0.4202	   0.0700	  -0.0006	   0.0698	   0.0659	   0.0069	  -0.0008	   0.1830	   0.4626	  -0.6608	   5.0037	   6.0905	   0.0700	
  -7.5000	  27.0000	   8.0000	  -0.1630	   0.5870	   0.1739	   0.4306	  -0.0411	   0.4325	   0.0718	  -0.0069	   0.0700	   0.0593	   0.0063	  -0.0005	   0.1120	   0.3666	  -0.1485	   4.8592	   8.8031	   0.0721	
  -5.0000	  27.0000	   8.0000	  -0.1087	   0.5870	   0.1739	   0.4374	  -0.0814	   0.4449	   0.0729	  -0.0136	   0.0698	   0.0554	   0.0060	  -0.0002	   0.0418	   0.4416	   0.2231	   4.8557	   8.0172	   0.0741	
  -2.5000	  27.0000	   8.0000	  -0.0543	   0.5870	   0.1739	   0.4435	  -0.1163	   0.4584	   0.0739	  -0.0194	   0.0700	   0.0557	   0.0060	  -0.0001	   0.0156	   0.3971	   0.3491	   4.5824	   7.0286	   0.0764	
   0.0000	  27.0000	   8.0000	   0.0000	   0.5870	   0.1739	   0.4348	  -0.1420	   0.4574	   0.0725	  -0.0237	   0.0686	   0.0543	   0.0057	   0.0000	  -0.0114	   0.2938	   0.3389	   3.7733	   6.4088	   0.0762	
   2.5000	  27.0000	   8.0000	   0.0543	   0.5870	   0.1739	   0.4174	  -0.1645	   0.4487	   0.0696	  -0.0274	   0.0672	   0.0495	   0.0052	   0.0001	  -0.0151	   0.2992	   0.5705	   3.8306	   7.5623	   0.0748	
   5.0000	  27.0000	   8.0000	   0.1087	   0.5870	   0.1739	   0.4051	  -0.1849	   0.4454	   0.0675	  -0.0308	   0.0661	   0.0471	   0.0049	   0.0000	  -0.0087	   0.3632	   0.8352	   4.0635	  10.9159	   0.0742	
   7.5000	  27.0000	   8.0000	   0.1630	   0.5870	   0.1739	   0.3975	  -0.2130	   0.4510	   0.0662	  -0.0355	   0.0649	   0.0475	   0.0049	   0.0001	  -0.0223	   0.3246	   0.9039	   3.7273	  11.1846	   0.0752	
  10.0000	  27.0000	   8.0000	   0.2174	   0.5870	   0.1739	   0.3828	  -0.2546	   0.4597	   0.0638	  -0.0424	   0.0639	   0.0500	   0.0049	   0.0001	  -0.0361	   0.3265	   0.9162	   3.8889	   8.6671	   0.0766	
  12.5000	  27.0000	   8.0000	   0.2717	   0.5870	   0.1739	   0.3526	  -0.3065	   0.4672	   0.0588	  -0.0511	   0.0619	   0.0497	   0.0047	   0.0002	  -0.0716	   0.4379	   0.9756	   4.3567	   7.3944	   0.0779	
  15.0000	  27.0000	   8.0000	   0.3261	   0.5870	   0.1739	   0.3048	  -0.3649	   0.4755	   0.0508	  -0.0608	   0.0574	   0.0469	   0.0041	   0.0003	  -0.1127	   0.6235	   0.9569	   4.8093	   7.5236	   0.0792	
  17.5000	  27.0000	   8.0000	   0.3804	   0.5870	   0.1739	   0.2425	  -0.4183	   0.4835	   0.0404	  -0.0697	   0.0511	   0.0459	   0.0035	   0.0002	  -0.0941	   0.8713	   0.9233	   5.6342	   6.6437	   0.0806	
  20.0000	  27.0000	   8.0000	   0.4348	   0.5870	   0.1739	   0.1812	  -0.4532	   0.4880	   0.0302	  -0.0755	   0.0424	   0.0483	   0.0031	   0.0000	  -0.0110	   0.8002	   0.8975	   4.6403	   6.3601	   0.0813	
 -20.0000	  29.5000	   8.0000	  -0.4348	   0.6413	   0.1739	   0.2739	   0.0736	   0.2837	   0.0457	   0.0123	   0.0704	   0.1120	   0.0131	  -0.0000	   0.0020	  -0.6453	  -0.4706	  82.0500	  22.7752	   0.0473	
 -17.5000	  29.5000	   8.0000	  -0.3804	   0.6413	   0.1739	   0.3268	   0.0723	   0.3347	   0.0545	   0.0121	   0.0697	   0.1004	   0.0112	  -0.0006	   0.0812	   0.8228	  -0.4321	  48.2467	  13.8904	   0.0558	
 -15.0000	  29.5000	   8.0000	  -0.3261	   0.6413	   0.1739	   0.3799	   0.0548	   0.3838	   0.0633	   0.0091	   0.0696	   0.0862	   0.0092	  -0.0007	   0.1077	   0.8290	  -0.0220	  35.7774	  10.5927	   0.0640	
 -12.5000	  29.5000	   8.0000	  -0.2717	   0.6413	   0.1739	   0.4218	   0.0367	   0.4233	   0.0703	   0.0061	   0.0672	   0.0720	   0.0073	  -0.0007	   0.1418	   0.4315	  -0.5468	  13.6126	   7.5294	   0.0706	
 -10.0000	  29.5000	   8.0000	  -0.2174	   0.6413	   0.1739	   0.4490	   0.0120	   0.4491	   0.0748	   0.0020	   0.0671	   0.0603	   0.0061	  -0.0005	   0.1311	   0.6135	  -0.8006	   4.4664	   7.5596	   0.0749	
  -7.5000	  29.5000	   8.0000	  -0.1630	   0.6413	   0.1739	   0.4583	  -0.0145	   0.4584	   0.0764	  -0.0024	   0.0675	   0.0539	   0.0056	  -0.0002	   0.0532	   0.5130	  -0.1445	   4.9473	   9.1501	   0.0764	
  -5.0000	  29.5000	   8.0000	  -0.1087	   0.6413	   0.1739	   0.4640	  -0.0507	   0.4667	   0.0773	  -0.0085	   0.0673	   0.0529	   0.0055	   0.0001	  -0.0153	   0.5616	   0.6489	   4.8597	  12.3330	   0.0778	
  -2.5000	  29.5000	   8.0000	  -0.0543	   0.6413	   0.1739	   0.4783	  -0.0956	   0.4877	   0.0797	  -0.0159	   0.0685	   0.0544	   0.0057	   0.0001	  -0.0268	   0.5174	   0.6726	   4.4158	   7.7730	   0.0813	
   0.0000	  29.5000	   8.0000	   0.0000	   0.6413	   0.1739	   0.4747	  -0.1247	   0.4908	   0.0791	  -0.0208	   0.0674	   0.0544	   0.0056	   0.0001	  -0.0217	   0.4751	   0.5990	   4.3442	   7.7310	   0.0818	
   2.5000	  29.5000	   8.0000	   0.0543	   0.6413	   0.1739	   0.4565	  -0.1374	   0.4767	   0.0761	  -0.0229	   0.0652	   0.0497	   0.0050	   0.0002	  -0.0619	   0.4227	   0.8294	   3.9416	   7.8734	   0.0794	
   5.0000	  29.5000	   8.0000	   0.1087	   0.6413	   0.1739	   0.4464	  -0.1419	   0.4682	   0.0744	  -0.0236	   0.0644	   0.0479	   0.0048	   0.0003	  -0.1034	   0.4892	   1.2652	   4.2324	  11.2797	   0.0780	
   7.5000	  29.5000	   8.0000	   0.1630	   0.6413	   0.1739	   0.4460	  -0.1735	   0.4785	   0.0743	  -0.0289	   0.0642	   0.0482	   0.0048	   0.0004	  -0.1286	   0.4765	   1.4181	   3.8346	  13.7878	   0.0797	
  10.0000	  29.5000	   8.0000	   0.2174	   0.6413	   0.1739	   0.4312	  -0.2416	   0.4945	   0.0719	  -0.0403	   0.0639	   0.0508	   0.0050	   0.0003	  -0.0856	   0.4801	   1.2264	   4.0045	  11.8914	   0.0824	
  12.5000	  29.5000	   8.0000	   0.2717	   0.6413	   0.1739	   0.3963	  -0.2999	   0.4968	   0.0661	  -0.0500	   0.0618	   0.0505	   0.0048	   0.0003	  -0.0884	   0.5224	   1.0502	   4.1669	   8.6290	   0.0828	
  15.0000	  29.5000	   8.0000	   0.3261	   0.6413	   0.1739	   0.3458	  -0.3562	   0.4964	   0.0576	  -0.0594	   0.0578	   0.0478	   0.0042	   0.0003	  -0.1213	   0.6497	   1.0296	   4.6723	   7.1037	   0.0827	
  17.5000	  29.5000	   8.0000	   0.3804	   0.6413	   0.1739	   0.2816	  -0.4106	   0.4978	   0.0469	  -0.0684	   0.0520	   0.0471	   0.0037	   0.0002	  -0.0871	   0.8801	   1.0478	   5.4810	   7.4533	   0.0830	
  20.0000	  29.5000	   8.0000	   0.4348	   0.6413	   0.1739	   0.2156	  -0.4473	   0.4964	   0.0359	  -0.0746	   0.0440	   0.0492	   0.0033	   0.0000	  -0.0119	   0.9830	   0.9613	   6.4260	   6.6192	   0.0827	
 -20.0000	  32.0000	   8.0000	  -0.4348	   0.6957	   0.1739	   0.2892	   0.0830	   0.3009	   0.0482	   0.0138	   0.0773	   0.1156	   0.0145	   0.0003	  -0.0365	   3.2318	  -0.1014	 110.4769	  20.9174	   0.0502	
 -17.5000	  32.0000	   8.0000	  -0.3804	   0.6957	   0.1739	   0.3464	   0.0803	   0.3556	   0.0577	   0.0134	   0.0737	   0.1026	   0.0120	  -0.0002	   0.0228	   1.7794	  -0.1599	  56.3579	  13.2993	   0.0593	
