Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3" I=17 J=65 F=POINT
   2.5000	-148.5000	   8.0000	   0.0543	  -3.2283	   0.1739	   0.4712	  -0.6376	   0.7928	   0.0785	  -0.1063	   0.0515	   0.0748	   0.0062	   0.0008	  -0.2111	   0.7298	   1.1019	   7.1562	   7.4053	   0.1321	
   5.0000	-148.5000	   8.0000	   0.1087	  -3.2283	   0.1739	   0.4710	  -0.6412	   0.7956	   0.0785	  -0.1069	   0.0522	   0.0740	   0.0062	   0.0007	  -0.1855	   0.6231	   1.1053	   7.3313	   6.9863	   0.1326	
   7.5000	-148.5000	   8.0000	   0.1630	  -3.2283	   0.1739	   0.4352	  -0.6086	   0.7483	   0.0725	  -0.1014	   0.0561	   0.0732	   0.0064	   0.0007	  -0.1759	   0.3342	   1.1926	   5.7071	   6.9229	   0.1247	
  10.0000	-148.5000	   8.0000	   0.2174	  -3.2283	   0.1739	   0.3477	  -0.6049	   0.6980	   0.0580	  -0.1008	   0.0577	   0.0754	   0.0068	   0.0010	  -0.2350	   0.2726	   1.3968	   4.2154	   8.3263	   0.1163	
  12.5000	-148.5000	   8.0000	   0.2717	  -3.2283	   0.1739	   0.2746	  -0.6578	   0.7126	   0.0458	  -0.1096	   0.0526	   0.0785	   0.0067	   0.0010	  -0.2419	   0.3905	   1.3824	   3.9725	   7.7513	   0.1188	
  15.0000	-148.5000	   8.0000	   0.3261	  -3.2283	   0.1739	   0.2402	  -0.7116	   0.7510	   0.0400	  -0.1186	   0.0460	   0.0768	   0.0060	   0.0005	  -0.1484	   0.3970	   1.4731	   4.1550	   8.4979	   0.1252	
  17.5000	-148.5000	   8.0000	   0.3804	  -3.2283	   0.1739	   0.2049	  -0.7419	   0.7696	   0.0341	  -0.1236	   0.0412	   0.0749	   0.0055	   0.0001	  -0.0370	   0.4075	   1.6744	   4.2440	   9.9834	   0.1283	
  20.0000	-148.5000	   8.0000	   0.4348	  -3.2283	   0.1739	   0.1635	  -0.7409	   0.7587	   0.0273	  -0.1235	   0.0370	   0.0759	   0.0054	  -0.0001	   0.0290	   0.5871	   1.7485	   4.3360	  10.6564	   0.1265	
 -20.0000	-146.0000	   8.0000	  -0.4348	  -3.1739	   0.1739	   0.0903	  -0.6797	   0.6854	   0.0150	  -0.1133	   0.0294	   0.0878	   0.0064	   0.0006	  -0.2314	   1.0651	   1.0706	   5.5496	   7.1620	   0.1142	
 -17.5000	-146.0000	   8.0000	  -0.3804	  -3.1739	   0.1739	   0.1336	  -0.6756	   0.6886	   0.0223	  -0.1126	   0.0330	   0.0873	   0.0065	   0.0008	  -0.2622	   0.9065	   1.0237	   5.2477	   7.2221	   0.1148	
 -15.0000	-146.0000	   8.0000	  -0.3261	  -3.1739	   0.1739	   0.2057	  -0.6466	   0.6786	   0.0343	  -0.1078	   0.0378	   0.0856	   0.0066	   0.0009	  -0.2841	   0.8419	   0.9628	   5.5288	   7.2825	   0.1131	
 -12.5000	-146.0000	   8.0000	  -0.2717	  -3.1739	   0.1739	   0.2838	  -0.6118	   0.6744	   0.0473	  -0.1020	   0.0426	   0.0834	   0.0066	   0.0010	  -0.2847	   0.8605	   0.9336	   6.1533	   7.4610	   0.1124	
 -10.0000	-146.0000	   8.0000	  -0.2174	  -3.1739	   0.1739	   0.3405	  -0.5819	   0.6742	   0.0567	  -0.0970	   0.0452	   0.0806	   0.0064	   0.0010	  -0.2758	   0.8735	   0.9574	   7.1181	   7.3276	   0.1124	
  -7.5000	-146.0000	   8.0000	  -0.1630	  -3.1739	   0.1739	   0.3912	  -0.5715	   0.6926	   0.0652	  -0.0953	   0.0474	   0.0785	   0.0063	   0.0010	  -0.2620	   0.8338	   0.9520	   7.2514	   6.8254	   0.1154	
  -5.0000	-146.0000	   8.0000	  -0.1087	  -3.1739	   0.1739	   0.4382	  -0.5878	   0.7332	   0.0730	  -0.0980	   0.0503	   0.0774	   0.0064	   0.0010	  -0.2496	   0.8611	   0.9850	   7.6528	   6.6998	   0.1222	
  -2.5000	-146.0000	   8.0000	  -0.0543	  -3.1739	   0.1739	   0.4668	  -0.6097	   0.7679	   0.0778	  -0.1016	   0.0525	   0.0771	   0.0065	   0.0010	  -0.2419	   0.9082	   1.1069	   8.0436	   7.5238	   0.1280	
   0.0000	-146.0000	   8.0000	   0.0000	  -3.1739	   0.1739	   0.4733	  -0.6267	   0.7854	   0.0789	  -0.1045	   0.0529	   0.0765	   0.0065	   0.0009	  -0.2316	   0.8383	   1.1709	   7.3645	   7.7286	   0.1309	
   2.5000	-146.0000	   8.0000	   0.0543	  -3.1739	   0.1739	   0.4674	  -0.6460	   0.7974	   0.0779	  -0.1077	   0.0529	   0.0752	   0.0063	   0.0009	  -0.2311	   0.7278	   1.0808	   6.8308	   7.0688	   0.1329	
   5.0000	-146.0000	   8.0000	   0.1087	  -3.1739	   0.1739	   0.4508	  -0.6587	   0.7982	   0.0751	  -0.1098	   0.0527	   0.0734	   0.0061	   0.0009	  -0.2435	   0.6209	   0.9906	   6.3097	   6.5389	   0.1330	
   7.5000	-146.0000	   8.0000	   0.1630	  -3.1739	   0.1739	   0.4160	  -0.6417	   0.7647	   0.0693	  -0.1070	   0.0536	   0.0723	   0.0061	   0.0008	  -0.1976	   0.4409	   1.0286	   5.3945	   6.3237	   0.1275	
  10.0000	-146.0000	   8.0000	   0.2174	  -3.1739	   0.1739	   0.3581	  -0.6572	   0.7485	   0.0597	  -0.1095	   0.0535	   0.0753	   0.0064	   0.0006	  -0.1358	   0.4059	   1.1920	   4.9837	   6.9379	   0.1248	
  12.5000	-146.0000	   8.0000	   0.2717	  -3.1739	   0.1739	   0.3032	  -0.7092	   0.7711	   0.0505	  -0.1182	   0.0508	   0.0783	   0.0065	   0.0004	  -0.0963	   0.4082	   1.3328	   4.5193	   7.8897	   0.1285	
  15.0000	-146.0000	   8.0000	   0.3261	  -3.1739	   0.1739	   0.2700	  -0.7421	   0.7898	   0.0450	  -0.1237	   0.0474	   0.0766	   0.0061	   0.0002	  -0.0452	   0.4264	   1.5283	   4.4689	   9.0728	   0.1316	
  17.5000	-146.0000	   8.0000	   0.3804	  -3.1739	   0.1739	   0.2301	  -0.7763	   0.8097	   0.0383	  -0.1294	   0.0437	   0.0748	   0.0056	   0.0000	  -0.0049	   0.4928	   1.7340	   4.3922	  10.6971	   0.1350	
  20.0000	-146.0000	   8.0000	   0.4348	  -3.1739	   0.1739	   0.1855	  -0.7879	   0.8095	   0.0309	  -0.1313	   0.0394	   0.0756	   0.0055	  -0.0001	   0.0182	   0.6121	   1.7702	   4.2714	  11.1327	   0.1349	
 -20.0000	-143.5000	   8.0000	  -0.4348	  -3.1196	   0.1739	   0.0899	  -0.6956	   0.7012	   0.0150	  -0.1159	   0.0297	   0.0877	   0.0064	   0.0006	  -0.2243	   1.0303	   1.0536	   5.4139	   6.6082	   0.1169	
 -17.5000	-143.5000	   8.0000	  -0.3804	  -3.1196	   0.1739	   0.1322	  -0.6906	   0.7031	   0.0220	  -0.1151	   0.0332	   0.0870	   0.0065	   0.0007	  -0.2560	   0.8761	   0.9880	   5.0906	   6.5198	   0.1172	
 -15.0000	-143.5000	   8.0000	  -0.3261	  -3.1196	   0.1739	   0.2032	  -0.6603	   0.6909	   0.0339	  -0.1100	   0.0379	   0.0858	   0.0066	   0.0009	  -0.2738	   0.8218	   0.9440	   5.2118	   6.7898	   0.1152	
 -12.5000	-143.5000	   8.0000	  -0.2717	  -3.1196	   0.1739	   0.2811	  -0.6196	   0.6804	   0.0469	  -0.1033	   0.0429	   0.0838	   0.0067	   0.0010	  -0.2824	   0.8684	   0.9487	   6.0754	   7.0760	   0.1134	
 -10.0000	-143.5000	   8.0000	  -0.2174	  -3.1196	   0.1739	   0.3434	  -0.5911	   0.6836	   0.0572	  -0.0985	   0.0457	   0.0810	   0.0065	   0.0011	  -0.2869	   0.8279	   0.9359	   6.5501	   6.6932	   0.1139	
  -7.5000	-143.5000	   8.0000	  -0.1630	  -3.1196	   0.1739	   0.4001	  -0.5847	   0.7084	   0.0667	  -0.0974	   0.0484	   0.0792	   0.0065	   0.0011	  -0.2817	   0.7402	   0.9474	   6.1226	   6.4401	   0.1181	
  -5.0000	-143.5000	   8.0000	  -0.1087	  -3.1196	   0.1739	   0.4478	  -0.5995	   0.7483	   0.0746	  -0.0999	   0.0517	   0.0785	   0.0066	   0.0010	  -0.2552	   0.8727	   1.0410	   7.5926	   6.9327	   0.1247	
  -2.5000	-143.5000	   8.0000	  -0.0543	  -3.1196	   0.1739	   0.4743	  -0.6156	   0.7771	   0.0791	  -0.1026	   0.0538	   0.0780	   0.0067	   0.0010	  -0.2411	   0.9703	   1.1353	   8.5478	   7.6020	   0.1295	
   0.0000	-143.5000	   8.0000	   0.0000	  -3.1196	   0.1739	   0.4814	  -0.6316	   0.7942	   0.0802	  -0.1053	   0.0544	   0.0774	   0.0067	   0.0010	  -0.2344	   0.8800	   1.1382	   7.5383	   7.3823	   0.1324	
   2.5000	-143.5000	   8.0000	   0.0543	  -3.1196	   0.1739	   0.4731	  -0.6482	   0.8024	   0.0788	  -0.1080	   0.0546	   0.0760	   0.0066	   0.0010	  -0.2368	   0.8157	   1.0473	   7.4967	   6.7769	   0.1337	
   5.0000	-143.5000	   8.0000	   0.1087	  -3.1196	   0.1739	   0.4508	  -0.6578	   0.7975	   0.0751	  -0.1096	   0.0547	   0.0738	   0.0063	   0.0010	  -0.2466	   0.7447	   0.9366	   7.3841	   6.1786	   0.1329	
   7.5000	-143.5000	   8.0000	   0.1630	  -3.1196	   0.1739	   0.4342	  -0.6646	   0.7939	   0.0724	  -0.1108	   0.0543	   0.0705	   0.0059	   0.0007	  -0.1780	   0.7324	   1.0455	   7.8997	   6.2870	   0.1323	
  10.0000	-143.5000	   8.0000	   0.2174	  -3.1196	   0.1739	   0.4065	  -0.7073	   0.8159	   0.0678	  -0.1179	   0.0531	   0.0718	   0.0060	   0.0002	  -0.0493	   0.6174	   1.2631	   6.7885	   7.4347	   0.1360	
  12.5000	-143.5000	   8.0000	   0.2717	  -3.1196	   0.1739	   0.3564	  -0.7531	   0.8331	   0.0594	  -0.1255	   0.0520	   0.0751	   0.0063	  -0.0000	   0.0077	   0.4560	   1.4687	   4.7172	   8.8628	   0.1389	
  15.0000	-143.5000	   8.0000	   0.3261	  -3.1196	   0.1739	   0.3048	  -0.7700	   0.8281	   0.0508	  -0.1283	   0.0498	   0.0747	   0.0060	  -0.0001	   0.0178	   0.5385	   1.6538	   4.8928	  10.1699	   0.1380	
  17.5000	-143.5000	   8.0000	   0.3804	  -3.1196	   0.1739	   0.2527	  -0.7881	   0.8276	   0.0421	  -0.1314	   0.0454	   0.0749	   0.0058	  -0.0001	   0.0326	   0.6639	   1.8315	   4.8897	  11.3887	   0.1379	
  20.0000	-143.5000	   8.0000	   0.4348	  -3.1196	   0.1739	   0.2030	  -0.7902	   0.8159	   0.0338	  -0.1317	   0.0408	   0.0772	   0.0057	  -0.0001	   0.0468	   0.8096	   1.8757	   5.2579	  11.8376	   0.1360	
 -20.0000	-141.0000	   8.0000	  -0.4348	  -3.0652	   0.1739	   0.0909	  -0.7104	   0.7161	   0.0152	  -0.1184	   0.0297	   0.0880	   0.0065	   0.0006	  -0.2349	   0.9893	   1.0088	   5.0740	   6.2283	   0.1193	
 -17.5000	-141.0000	   8.0000	  -0.3804	  -3.0652	   0.1739	   0.1324	  -0.7045	   0.7168	   0.0221	  -0.1174	   0.0335	   0.0876	   0.0066	   0.0007	  -0.2558	   0.8511	   0.9670	   4.6703	   6.3032	   0.1195	
 -15.0000	-141.0000	   8.0000	  -0.3261	  -3.0652	   0.1739	   0.2021	  -0.6702	   0.7001	   0.0337	  -0.1117	   0.0382	   0.0861	   0.0066	   0.0009	  -0.2765	   0.7856	   0.8890	   4.6064	   6.1098	   0.1167	
 -12.5000	-141.0000	   8.0000	  -0.2717	  -3.0652	   0.1739	   0.2802	  -0.6295	   0.6890	   0.0467	  -0.1049	   0.0434	   0.0841	   0.0067	   0.0011	  -0.2881	   0.8267	   0.8826	   5.1093	   6.1508	   0.1148	
 -10.0000	-141.0000	   8.0000	  -0.2174	  -3.0652	   0.1739	   0.3447	  -0.6001	   0.6920	   0.0574	  -0.1000	   0.0466	   0.0816	   0.0066	   0.0011	  -0.2904	   0.7728	   0.8989	   5.1442	   5.9690	   0.1153	
  -7.5000	-141.0000	   8.0000	  -0.1630	  -3.0652	   0.1739	   0.4027	  -0.5945	   0.7181	   0.0671	  -0.0991	   0.0493	   0.0800	   0.0066	   0.0011	  -0.2898	   0.6712	   0.9570	   4.6519	   6.2233	   0.1197	
  -5.0000	-141.0000	   8.0000	  -0.1087	  -3.0652	   0.1739	   0.4460	  -0.6004	   0.7479	   0.0743	  -0.1001	   0.0518	   0.0793	   0.0067	   0.0011	  -0.2644	   0.7436	   1.0800	   5.3744	   7.0168	   0.1246	
  -2.5000	-141.0000	   8.0000	  -0.0543	  -3.0652	   0.1739	   0.4744	  -0.6161	   0.7776	   0.0791	  -0.1027	   0.0538	   0.0793	   0.0069	   0.0011	  -0.2505	   0.8334	   1.1409	   6.2553	   7.5030	   0.1296	
   0.0000	-141.0000	   8.0000	   0.0000	  -3.0652	   0.1739	   0.4889	  -0.6351	   0.8015	   0.0815	  -0.1059	   0.0550	   0.0789	   0.0069	   0.0011	  -0.2435	   0.7945	   1.0872	   6.1022	   7.0415	   0.1336	
   2.5000	-141.0000	   8.0000	   0.0543	  -3.0652	   0.1739	   0.4882	  -0.6519	   0.8144	   0.0814	  -0.1086	   0.0557	   0.0777	   0.0069	   0.0010	  -0.2290	   0.8037	   1.0437	   6.9037	   6.8639	   0.1357	
   5.0000	-141.0000	   8.0000	   0.1087	  -3.0652	   0.1739	   0.4764	  -0.6646	   0.8177	   0.0794	  -0.1108	   0.0564	   0.0760	   0.0067	   0.0009	  -0.1999	   0.8370	   1.0154	   7.9843	   6.5659	   0.1363	
   7.5000	-141.0000	   8.0000	   0.1630	  -3.0652	   0.1739	   0.4662	  -0.6896	   0.8324	   0.0777	  -0.1149	   0.0566	   0.0735	   0.0065	   0.0006	  -0.1476	   0.9549	   1.1202	  10.3456	   6.5720	   0.1387	
  10.0000	-141.0000	   8.0000	   0.2174	  -3.0652	   0.1739	   0.4386	  -0.7299	   0.8516	   0.0731	  -0.1217	   0.0552	   0.0728	   0.0063	   0.0002	  -0.0504	   0.8171	   1.3875	   8.4769	   7.8653	   0.1419	
  12.5000	-141.0000	   8.0000	   0.2717	  -3.0652	   0.1739	   0.3873	  -0.7644	   0.8569	   0.0645	  -0.1274	   0.0537	   0.0736	   0.0062	  -0.0000	   0.0078	   0.5740	   1.5750	   5.3150	   9.3980	   0.1428	
  15.0000	-141.0000	   8.0000	   0.3261	  -3.0652	   0.1739	   0.3275	  -0.7762	   0.8425	   0.0546	  -0.1294	   0.0509	   0.0737	   0.0060	  -0.0001	   0.0342	   0.6378	   1.7075	   5.3232	  10.6139	   0.1404	
  17.5000	-141.0000	   8.0000	   0.3804	  -3.0652	   0.1739	   0.2663	  -0.7790	   0.8233	   0.0444	  -0.1298	   0.0460	   0.0749	   0.0058	  -0.0002	   0.0603	   0.8440	   1.7808	   6.0962	  10.9573	   0.1372	
  20.0000	-141.0000	   8.0000	   0.4348	  -3.0652	   0.1739	   0.2141	  -0.7856	   0.8143	   0.0357	  -0.1309	   0.0415	   0.0772	   0.0058	  -0.0002	   0.0603	   0.9746	   1.7603	   6.4347	  10.8346	   0.1357	
 -20.0000	-138.5000	   8.0000	  -0.4348	  -3.0109	   0.1739	   0.0881	  -0.7152	   0.7205	   0.0147	  -0.1192	   0.0293	   0.0891	   0.0066	   0.0006	  -0.2307	   0.9250	   1.0339	   4.9684	   6.3838	   0.1201	
 -17.5000	-138.5000	   8.0000	  -0.3804	  -3.0109	   0.1739	   0.1284	  -0.7107	   0.7222	   0.0214	  -0.1185	   0.0330	   0.0886	   0.0067	   0.0008	  -0.2652	   0.8070	   0.9668	   4.5022	   6.3041	   0.1204	
 -15.0000	-138.5000	   8.0000	  -0.3261	  -3.0109	   0.1739	   0.2003	  -0.6784	   0.7074	   0.0334	  -0.1131	   0.0375	   0.0867	   0.0067	   0.0010	  -0.2935	   0.6869	   0.8641	   4.0392	   5.9704	   0.1179	
 -12.5000	-138.5000	   8.0000	  -0.2717	  -3.0109	   0.1739	   0.2797	  -0.6375	   0.6961	   0.0466	  -0.1062	   0.0431	   0.0844	   0.0067	   0.0011	  -0.3066	   0.6789	   0.7758	   4.1143	   5.4057	   0.1160	
 -10.0000	-138.5000	   8.0000	  -0.2174	  -3.0109	   0.1739	   0.3493	  -0.6080	   0.7012	   0.0582	  -0.1013	   0.0473	   0.0825	   0.0068	   0.0012	  -0.3023	   0.6585	   0.8346	   4.2075	   5.3812	   0.1169	
  -7.5000	-138.5000	   8.0000	  -0.1630	  -3.0109	   0.1739	   0.4052	  -0.5997	   0.7237	   0.0675	  -0.0999	   0.0503	   0.0811	   0.0068	   0.0012	  -0.2947	   0.6634	   0.9398	   4.2450	   5.9241	   0.1206	
  -5.0000	-138.5000	   8.0000	  -0.1087	  -3.0109	   0.1739	   0.4444	  -0.6000	   0.7466	   0.0741	  -0.1000	   0.0522	   0.0804	   0.0069	   0.0011	  -0.2703	   0.7737	   1.0335	   4.8924	   6.4758	   0.1244	
  -2.5000	-138.5000	   8.0000	  -0.0543	  -3.0109	   0.1739	   0.4760	  -0.6174	   0.7795	   0.0793	  -0.1029	   0.0541	   0.0806	   0.0071	   0.0011	  -0.2549	   0.8404	   1.0394	   5.6186	   6.5819	   0.1299	
   0.0000	-138.5000	   8.0000	   0.0000	  -3.0109	   0.1739	   0.4955	  -0.6409	   0.8101	   0.0826	  -0.1068	   0.0557	   0.0805	   0.0072	   0.0011	  -0.2413	   0.8399	   1.0104	   6.1097	   6.5027	   0.1350	
   2.5000	-138.5000	   8.0000	   0.0543	  -3.0109	   0.1739	   0.4983	  -0.6588	   0.8261	   0.0830	  -0.1098	   0.0563	   0.0794	   0.0071	   0.0009	  -0.2100	   0.8222	   1.0484	   6.6729	   6.8419	   0.1377	
   5.0000	-138.5000	   8.0000	   0.1087	  -3.0109	   0.1739	   0.4917	  -0.6792	   0.8385	   0.0820	  -0.1132	   0.0563	   0.0784	   0.0070	   0.0007	  -0.1677	   0.7679	   1.1074	   6.6068	   7.1524	   0.1398	
   7.5000	-138.5000	   8.0000	   0.1630	  -3.0109	   0.1739	   0.4772	  -0.7133	   0.8582	   0.0795	  -0.1189	   0.0567	   0.0774	   0.0069	   0.0006	  -0.1258	   0.9095	   1.1739	   8.6537	   6.9917	   0.1430	
  10.0000	-138.5000	   8.0000	   0.2174	  -3.0109	   0.1739	   0.4416	  -0.7365	   0.8587	   0.0736	  -0.1227	   0.0558	   0.0766	   0.0067	   0.0002	  -0.0514	   1.0445	   1.3886	  10.8309	   7.7077	   0.1431	
  12.5000	-138.5000	   8.0000	   0.2717	  -3.0109	   0.1739	   0.3927	  -0.7468	   0.8438	   0.0655	  -0.1245	   0.0536	   0.0754	   0.0064	  -0.0000	   0.0082	   0.8396	   1.6076	   7.9371	   9.3390	   0.1406	
  15.0000	-138.5000	   8.0000	   0.3261	  -3.0109	   0.1739	   0.3367	  -0.7621	   0.8331	   0.0561	  -0.1270	   0.0507	   0.0744	   0.0061	  -0.0002	   0.0453	   0.7999	   1.6994	   6.2394	  10.4213	   0.1389	
  17.5000	-138.5000	   8.0000	   0.3804	  -3.0109	   0.1739	   0.2773	  -0.7778	   0.8257	   0.0462	  -0.1296	   0.0462	   0.0756	   0.0059	  -0.0002	   0.0586	   0.8476	   1.8168	   5.8862	  11.9109	   0.1376	
  20.0000	-138.5000	   8.0000	   0.4348	  -3.0109	   0.1739	   0.2250	  -0.7911	   0.8225	   0.0375	  -0.1319	   0.0419	   0.0784	   0.0059	  -0.0002	   0.0598	   0.9549	   1.8705	   6.1314	  12.8520	   0.1371	
 -20.0000	-136.0000	   8.0000	  -0.4348	  -2.9565	   0.1739	   0.0844	  -0.7180	   0.7228	   0.0141	  -0.1197	   0.0287	   0.0904	   0.0067	   0.0006	  -0.2184	   0.8514	   0.9902	   4.9265	   6.1851	   0.1205	
 -17.5000	-136.0000	   8.0000	  -0.3804	  -2.9565	   0.1739	   0.1236	  -0.7158	   0.7264	   0.0206	  -0.1193	   0.0319	   0.0896	   0.0068	   0.0008	  -0.2628	   0.7278	   0.9499	   4.3768	   6.3941	   0.1211	
 -15.0000	-136.0000	   8.0000	  -0.3261	  -2.9565	   0.1739	   0.1918	  -0.6739	   0.7007	   0.0320	  -0.1123	   0.0363	   0.0869	   0.0067	   0.0009	  -0.2871	   0.6620	   0.8962	   4.0828	   6.3352	   0.1168	
 -12.5000	-136.0000	   8.0000	  -0.2717	  -2.9565	   0.1739	   0.2730	  -0.6292	   0.6859	   0.0455	  -0.1049	   0.0419	   0.0846	   0.0067	   0.0011	  -0.3129	   0.6108	   0.7650	   3.7715	   5.3749	   0.1143	
 -10.0000	-136.0000	   8.0000	  -0.2174	  -2.9565	   0.1739	   0.3453	  -0.6073	   0.6986	   0.0575	  -0.1012	   0.0469	   0.0834	   0.0069	   0.0012	  -0.3183	   0.5780	   0.7649	   3.7894	   5.0135	   0.1164	
  -7.5000	-136.0000	   8.0000	  -0.1630	  -2.9565	   0.1739	   0.4013	  -0.5952	   0.7178	   0.0669	  -0.0992	   0.0502	   0.0824	   0.0070	   0.0013	  -0.3074	   0.6825	   0.8801	   4.2400	   5.4788	   0.1196	
  -5.0000	-136.0000	   8.0000	  -0.1087	  -2.9565	   0.1739	   0.4482	  -0.6048	   0.7528	   0.0747	  -0.1008	   0.0530	   0.0821	   0.0072	   0.0012	  -0.2869	   0.8527	   0.9483	   5.2761	   6.0177	   0.1255	
  -2.5000	-136.0000	   8.0000	  -0.0543	  -2.9565	   0.1739	   0.4823	  -0.6231	   0.7879	   0.0804	  -0.1038	   0.0551	   0.0818	   0.0073	   0.0012	  -0.2579	   0.9195	   0.9530	   6.0739	   6.1014	   0.1313	
   0.0000	-136.0000	   8.0000	   0.0000	  -2.9565	   0.1739	   0.5034	  -0.6473	   0.8200	   0.0839	  -0.1079	   0.0567	   0.0815	   0.0074	   0.0011	  -0.2306	   0.8473	   0.9419	   6.0497	   6.1842	   0.1367	
   2.5000	-136.0000	   8.0000	   0.0543	  -2.9565	   0.1739	   0.5076	  -0.6691	   0.8398	   0.0846	  -0.1115	   0.0572	   0.0810	   0.0074	   0.0009	  -0.1959	   0.8376	   1.0216	   6.6120	   6.7218	   0.1400	
   5.0000	-136.0000	   8.0000	   0.1087	  -2.9565	   0.1739	   0.5000	  -0.6968	   0.8577	   0.0833	  -0.1161	   0.0568	   0.0805	   0.0073	   0.0007	  -0.1523	   0.8140	   1.1261	   6.8039	   7.2416	   0.1429	
   7.5000	-136.0000	   8.0000	   0.1630	  -2.9565	   0.1739	   0.4822	  -0.7289	   0.8740	   0.0804	  -0.1215	   0.0562	   0.0803	   0.0072	   0.0005	  -0.1112	   0.8085	   1.2044	   7.0138	   7.2986	   0.1457	
  10.0000	-136.0000	   8.0000	   0.2174	  -2.9565	   0.1739	   0.4470	  -0.7453	   0.8691	   0.0745	  -0.1242	   0.0552	   0.0799	   0.0071	   0.0002	  -0.0457	   0.9577	   1.3644	   9.2980	   7.8568	   0.1448	
  12.5000	-136.0000	   8.0000	   0.2717	  -2.9565	   0.1739	   0.3942	  -0.7389	   0.8375	   0.0657	  -0.1231	   0.0530	   0.0779	   0.0067	  -0.0001	   0.0209	   1.0832	   1.5484	  11.0901	   8.9950	   0.1396	
  15.0000	-136.0000	   8.0000	   0.3261	  -2.9565	   0.1739	   0.3392	  -0.7551	   0.8278	   0.0565	  -0.1258	   0.0500	   0.0762	   0.0062	  -0.0002	   0.0562	   0.9242	   1.6495	   7.6921	  10.1229	   0.1380	
  17.5000	-136.0000	   8.0000	   0.3804	  -2.9565	   0.1739	   0.2858	  -0.7789	   0.8297	   0.0476	  -0.1298	   0.0460	   0.0763	   0.0060	  -0.0002	   0.0671	   0.8414	   1.7853	   5.8470	  12.3229	   0.1383	
  20.0000	-136.0000	   8.0000	   0.4348	  -2.9565	   0.1739	   0.2352	  -0.7898	   0.8242	   0.0392	  -0.1316	   0.0421	   0.0782	   0.0059	  -0.0002	   0.0687	   0.9814	   1.8606	   6.1300	  13.4868	   0.1374	
 -20.0000	-133.5000	   8.0000	  -0.4348	  -2.9022	   0.1739	   0.0810	  -0.7375	   0.7418	   0.0135	  -0.1229	   0.0285	   0.0925	   0.0070	   0.0006	  -0.2243	   0.7235	   0.9623	   4.7616	   6.4366	   0.1236	
 -17.5000	-133.5000	   8.0000	  -0.3804	  -2.9022	   0.1739	   0.1202	  -0.7317	   0.7415	   0.0200	  -0.1220	   0.0316	   0.0910	   0.0070	   0.0008	  -0.2616	   0.6212	   0.8895	   4.2015	   6.3154	   0.1236	
 -15.0000	-133.5000	   8.0000	  -0.3261	  -2.9022	   0.1739	   0.1871	  -0.6798	   0.7051	   0.0312	  -0.1133	   0.0357	   0.0875	   0.0067	   0.0009	  -0.2923	   0.5614	   0.8691	   3.8088	   6.2847	   0.1175	
 -12.5000	-133.5000	   8.0000	  -0.2717	  -2.9022	   0.1739	   0.2640	  -0.6240	   0.6775	   0.0440	  -0.1040	   0.0410	   0.0847	   0.0066	   0.0011	  -0.3255	   0.5974	   0.7998	   3.6949	   5.5935	   0.1129	
 -10.0000	-133.5000	   8.0000	  -0.2174	  -2.9022	   0.1739	   0.3319	  -0.5915	   0.6783	   0.0553	  -0.0986	   0.0458	   0.0838	   0.0068	   0.0012	  -0.3252	   0.6226	   0.8185	   3.7454	   5.2194	   0.1130	
  -7.5000	-133.5000	   8.0000	  -0.1630	  -2.9022	   0.1739	   0.3880	  -0.5767	   0.6951	   0.0647	  -0.0961	   0.0495	   0.0833	   0.0070	   0.0012	  -0.3028	   0.7796	   0.9352	   4.5078	   5.6794	   0.1158	
  -5.0000	-133.5000	   8.0000	  -0.1087	  -2.9022	   0.1739	   0.4469	  -0.5963	   0.7451	   0.0745	  -0.0994	   0.0534	   0.0835	   0.0074	   0.0013	  -0.2844	   0.9570	   0.9692	   5.9149	   6.1477	   0.1242	
  -2.5000	-133.5000	   8.0000	  -0.0543	  -2.9022	   0.1739	   0.4882	  -0.6269	   0.7946	   0.0814	  -0.1045	   0.0560	   0.0837	   0.0076	   0.0012	  -0.2599	   0.9285	   0.9401	   6.1974	   6.2156	   0.1324	
   0.0000	-133.5000	   8.0000	   0.0000	  -2.9022	   0.1739	   0.5098	  -0.6534	   0.8287	   0.0850	  -0.1089	   0.0572	   0.0830	   0.0076	   0.0011	  -0.2308	   0.8534	   0.9131	   6.1519	   6.1775	   0.1381	
   2.5000	-133.5000	   8.0000	   0.0543	  -2.9022	   0.1739	   0.5169	  -0.6813	   0.8552	   0.0861	  -0.1135	   0.0577	   0.0827	   0.0076	   0.0009	  -0.1913	   0.8421	   1.0453	   6.6113	   7.2856	   0.1425	
